transaction_id,account_id,bank_name,transaction_type,amount,currency,transaction_date,status,description,merchant_name,reference,transaction_category
TRX5540064,ACC768550,ABSA,ATM Withdrawal,42418.7,ZAR,2024-10-16 18:53:08,Pending,Drive president there.,,REF913759,Transport
TRX4860697,ACC803135,FNB,ATM Withdrawal,36026.41,ZAR,2024-03-26 23:49:29,Completed,Dinner share light strategy easy anyone.,,REF631339,Food & Dining
TRX4514229,ACC779107,TymeBank,Deposit,43476.94,ZAR,2024-08-09 11:21:18,Completed,Year family because.,,REF227825,Food & Dining
TRX4220811,ACC555005,TymeBank,Card Payment,34564.78,ZAR,2023-11-13 01:05:49,Completed,Speech level close recognize save.,Taylor-Day Grocery,REF107961,Entertainment
TRX3778010,ACC727932,Capitec,EFT,13224.82,ZAR,2024-01-08 16:06:05,Failed,Claim partner professional central discuss.,,REF416314,Healthcare
TRX7599747,ACC480912,Nedbank,Deposit,22320.16,ZAR,2023-09-18 22:05:24,Completed,Think local memory floor soon improve.,,REF272681,Healthcare
TRX7014029,ACC770082,Capitec,EFT,2871.27,ZAR,2023-03-27 16:29:26,Failed,Mother figure seek.,,REF887979,Bills & Utilities
TRX7069924,ACC674896,ABSA,Withdrawal,26031.48,ZAR,2024-04-19 08:29:31,Completed,Surface what education establish common gas.,,REF182948,Transport
TRX6711728,ACC610636,TymeBank,Deposit,42855.49,ZAR,2024-01-15 23:24:39,Completed,Participant work officer left.,,REF351156,Food & Dining
TRX3106326,ACC520152,Discovery Bank,Withdrawal,25205.02,ZAR,2024-07-16 12:23:59,Failed,Film one effect note should practice.,,REF535409,Entertainment
TRX1248848,ACC243568,FNB,Card Payment,8488.89,ZAR,2023-12-04 14:35:37,Completed,Book take air run a again right.,Yang-Martin Entertainment,REF557772,Bills & Utilities
TRX7474599,ACC926225,Nedbank,ATM Withdrawal,42690.08,ZAR,2023-10-24 16:31:42,Completed,Wonder make boy. New yard stage me degree.,,REF659312,Bills & Utilities
TRX7747180,ACC827646,ABSA,ATM Withdrawal,16836.63,ZAR,2024-10-22 21:56:54,Failed,Size a together cover loss team tax.,,REF489475,Shopping
TRX6463042,ACC561537,Capitec,ATM Withdrawal,37245.48,ZAR,2024-02-06 12:01:01,Completed,What interesting environment record fall.,,REF301613,Healthcare
TRX6593874,ACC129682,Nedbank,EFT,37988.08,ZAR,2024-09-17 03:14:52,Completed,Audience bad stay perform.,,REF132791,Transport
TRX4093425,ACC764868,Standard Bank,Online Payment,32893.73,ZAR,2023-07-26 08:17:12,Pending,Meeting according police apply.,"Marquez, Evans and Roberts Retail",REF998439,Entertainment
TRX4895124,ACC268606,TymeBank,EFT,45980.03,ZAR,2024-07-02 17:08:10,Completed,Whether growth notice never paper.,,REF116416,Transport
TRX6252617,ACC347836,FNB,Withdrawal,15899.54,ZAR,2024-10-20 22:51:32,Completed,Election expert argue phone.,,REF981795,Entertainment
TRX2395990,ACC668175,ABSA,Card Payment,44691.49,ZAR,2023-04-25 03:30:42,Completed,Election million degree government allow.,Bryant Inc Entertainment,REF188774,Bills & Utilities
TRX3300053,ACC362889,ABSA,Cash Deposit,14526.53,ZAR,2024-05-07 04:54:33,Failed,Son exist suddenly. Actually too remember too.,,REF835297,Shopping
TRX5443494,ACC274941,ABSA,Cash Deposit,12102.91,ZAR,2023-11-27 00:53:01,Failed,Seem doctor experience.,,REF105397,Bills & Utilities
TRX2650462,ACC847386,Nedbank,Card Payment,36910.64,ZAR,2023-10-04 18:33:56,Completed,Live individual water Mr similar build.,Wong and Sons Restaurant,REF876792,Shopping
TRX9225426,ACC264262,TymeBank,Online Payment,39653.47,ZAR,2023-03-23 10:53:14,Completed,Goal drop various face old.,Wright Inc Entertainment,REF353626,Entertainment
TRX6557400,ACC344572,Nedbank,EFT,2938.78,ZAR,2024-03-08 19:19:25,Completed,Father car material film.,,REF499151,Bills & Utilities
TRX7343312,ACC814618,Discovery Bank,Online Payment,20643.72,ZAR,2023-02-16 16:30:13,Completed,Expect style worry side.,Robinson LLC Travel,REF406478,Bills & Utilities
TRX4224258,ACC551147,Discovery Bank,Debit Order,30850.53,ZAR,2023-07-21 04:56:51,Failed,Early church gas necessary stuff rise value.,,REF598107,Healthcare
TRX5817122,ACC275319,Capitec,EFT,8287.39,ZAR,2023-07-18 15:04:58,Failed,Soldier daughter view practice try agency we.,,REF225839,Shopping
TRX9325986,ACC848441,Discovery Bank,EFT,39799.27,ZAR,2023-12-28 08:34:24,Completed,American make huge better four.,,REF928153,Transport
TRX2253133,ACC602126,FNB,Deposit,43583.78,ZAR,2024-04-18 12:53:19,Completed,Reality east practice anything town.,,REF824027,Healthcare
TRX8220922,ACC332967,Nedbank,Deposit,46695.14,ZAR,2024-07-19 20:58:26,Completed,Mr condition no. Land one form however.,,REF479922,Entertainment
TRX8931860,ACC392773,TymeBank,Deposit,43795.12,ZAR,2023-11-20 19:33:17,Completed,Watch reduce possible herself above attention.,,REF796314,Shopping
TRX9219412,ACC478286,Capitec,Cash Deposit,45669.69,ZAR,2023-06-23 17:13:30,Failed,Decision design view area.,,REF321244,Bills & Utilities
TRX1767083,ACC411597,TymeBank,Deposit,20790.34,ZAR,2023-07-04 18:14:07,Completed,Employee by expert store.,,REF168432,Entertainment
TRX4024214,ACC994403,TymeBank,Card Payment,24398.81,ZAR,2024-06-06 01:57:27,Failed,Moment open behind yeah rate main.,"Martinez, Lopez and Allison Entertainment",REF465857,Transport
TRX7825025,ACC198497,Capitec,Online Payment,4408.38,ZAR,2023-01-11 22:54:01,Completed,When standard article believe less idea.,Sutton Group Restaurant,REF804349,Bills & Utilities
TRX1952958,ACC741245,Discovery Bank,Online Payment,38732.76,ZAR,2024-02-10 03:35:08,Failed,Great result member lot other.,Steele-Harris Travel,REF298772,Shopping
TRX9578085,ACC249591,FNB,Withdrawal,48825.4,ZAR,2024-01-02 01:43:14,Failed,Argue book space inside. Base star sit professor.,,REF498249,Entertainment
TRX8914216,ACC240747,Standard Bank,Online Payment,24129.29,ZAR,2024-05-26 22:44:18,Failed,Against support not.,Hughes-Miles Travel,REF426029,Entertainment
TRX1212468,ACC213115,ABSA,Deposit,10069.9,ZAR,2024-05-28 20:22:00,Failed,Energy large effort two art husband.,,REF617386,Healthcare
TRX2452056,ACC199006,Standard Bank,Cash Deposit,47744.93,ZAR,2024-07-28 17:34:24,Failed,Deal call east charge.,,REF202360,Bills & Utilities
TRX3131209,ACC581992,Discovery Bank,Card Payment,28623.9,ZAR,2024-07-15 07:12:19,Completed,Matter end how sort blood.,"Hunt, Shepherd and Daniels Restaurant",REF493163,Food & Dining
TRX8713500,ACC559260,FNB,Online Payment,16778.01,ZAR,2024-07-09 18:43:38,Completed,Unit project successful green call recently.,"Daniel, White and Diaz Entertainment",REF667925,Transport
TRX7368714,ACC227570,FNB,Withdrawal,29746.91,ZAR,2023-11-02 15:49:34,Pending,Someone fish various old.,,REF478782,Healthcare
TRX4575783,ACC350741,Capitec,ATM Withdrawal,38986.39,ZAR,2023-10-31 07:51:47,Failed,Stand its allow away pay letter suddenly home.,,REF144526,Bills & Utilities
TRX8670370,ACC179398,Discovery Bank,Cash Deposit,38215.91,ZAR,2024-09-08 19:47:42,Completed,Result agreement plan.,,REF436515,Shopping
TRX8760943,ACC755277,Standard Bank,Card Payment,41864.32,ZAR,2023-05-26 04:48:49,Completed,Skill view century them though.,Lyons Ltd Entertainment,REF246268,Healthcare
TRX1092188,ACC808420,Discovery Bank,Online Payment,33415.08,ZAR,2023-06-08 00:10:21,Completed,Pick group cost happy manage.,Flores-Martin Restaurant,REF234405,Bills & Utilities
TRX7774157,ACC991587,Discovery Bank,Debit Order,19732.25,ZAR,2023-10-29 08:21:47,Failed,Serious player least close view because.,,REF388975,Healthcare
TRX3962729,ACC595497,Nedbank,EFT,7873.92,ZAR,2023-10-31 10:49:03,Pending,Fly sing short board.,,REF687728,Transport
TRX2505109,ACC543950,Discovery Bank,Withdrawal,44414.69,ZAR,2023-10-10 10:25:40,Completed,Drop than rule sister produce dinner town.,,REF226520,Transport
TRX6477635,ACC478727,TymeBank,Debit Order,41352.1,ZAR,2023-04-14 06:26:57,Completed,Line economy task toward join.,,REF563387,Transport
TRX7798379,ACC621552,Nedbank,ATM Withdrawal,36064.22,ZAR,2023-09-20 05:29:05,Completed,Cultural begin face.,,REF805712,Food & Dining
TRX2227716,ACC612859,Nedbank,ATM Withdrawal,35910.68,ZAR,2023-05-03 09:56:32,Failed,Check outside animal truth country.,,REF920212,Healthcare
TRX1749682,ACC485986,Standard Bank,ATM Withdrawal,32526.88,ZAR,2023-12-11 17:36:33,Completed,Property toward executive upon market.,,REF560658,Shopping
TRX6743346,ACC675676,Discovery Bank,Cash Deposit,16135.17,ZAR,2024-03-08 08:41:45,Failed,Herself office end poor most page.,,REF545882,Food & Dining
TRX5019532,ACC264316,Nedbank,Card Payment,3834.39,ZAR,2024-04-22 14:53:00,Completed,Read apply guy standard easy may for.,Collins Group Retail,REF676387,Bills & Utilities
TRX5744131,ACC667715,ABSA,Cash Deposit,41396.21,ZAR,2023-04-06 00:21:23,Completed,Son must foreign the certain person where.,,REF762725,Bills & Utilities
TRX7828777,ACC548214,FNB,Online Payment,10575.48,ZAR,2023-08-16 13:20:33,Completed,Call artist spend fire no.,"Lopez, Smith and Winters Entertainment",REF994041,Transport
TRX4750748,ACC634727,Nedbank,EFT,35094.43,ZAR,2023-08-22 00:23:13,Failed,Free behind last common car beat.,,REF928690,Transport
TRX7978976,ACC989957,TymeBank,EFT,45827.5,ZAR,2024-09-09 04:55:42,Completed,Little space network baby worry.,,REF689378,Bills & Utilities
TRX7201794,ACC414234,Capitec,Card Payment,47357.3,ZAR,2023-05-17 21:15:01,Completed,Third open idea social attorney.,Tucker PLC Restaurant,REF113499,Healthcare
TRX2755534,ACC240832,ABSA,ATM Withdrawal,22722.93,ZAR,2023-12-11 13:48:17,Pending,Population then husband our by whatever.,,REF290605,Bills & Utilities
TRX6042111,ACC977631,Capitec,EFT,23607.38,ZAR,2024-10-19 10:03:50,Failed,Itself window without explain subject.,,REF717883,Healthcare
TRX8172999,ACC188793,ABSA,ATM Withdrawal,34172.52,ZAR,2024-06-08 22:42:23,Failed,Training risk human own strong.,,REF609163,Healthcare
TRX4725699,ACC432526,ABSA,Debit Order,48011.55,ZAR,2023-11-17 23:59:22,Completed,Last from she feel. Star star popular.,,REF649933,Shopping
TRX9056408,ACC387213,Capitec,Online Payment,3057.77,ZAR,2024-10-28 14:33:41,Completed,As service call.,Murillo Group Travel,REF679562,Entertainment
TRX2081575,ACC791652,FNB,Withdrawal,41756.06,ZAR,2024-03-28 07:31:33,Pending,It letter produce thought.,,REF645721,Transport
TRX5057810,ACC737137,Capitec,Debit Order,6839.08,ZAR,2024-01-07 19:49:19,Completed,Fire then situation wind describe country could.,,REF401537,Shopping
TRX4815622,ACC656671,TymeBank,Card Payment,17642.46,ZAR,2024-06-19 19:58:31,Pending,Name drive read recognize.,Bell and Sons Travel,REF749488,Entertainment
TRX9633681,ACC758878,ABSA,ATM Withdrawal,19609.91,ZAR,2023-07-19 06:43:16,Completed,Least them high ask health.,,REF479495,Healthcare
TRX2214241,ACC869149,Capitec,Online Payment,20931.34,ZAR,2023-09-11 20:32:43,Pending,Land situation politics hear see blue.,"Moore, Preston and Coleman Travel",REF963667,Healthcare
TRX7986959,ACC241728,Capitec,Withdrawal,8736.78,ZAR,2023-06-11 22:09:09,Completed,System for hit discussion.,,REF114226,Bills & Utilities
TRX7978318,ACC929424,Nedbank,Deposit,23355.65,ZAR,2024-06-05 08:30:06,Pending,Sell detail affect morning into billion kid.,,REF309111,Transport
TRX7629259,ACC731769,FNB,ATM Withdrawal,22566.39,ZAR,2023-06-05 16:52:50,Completed,Such happy less sign.,,REF221931,Bills & Utilities
TRX9790727,ACC919491,TymeBank,ATM Withdrawal,5824.63,ZAR,2023-12-12 10:01:33,Pending,Blood couple how politics actually quite.,,REF664521,Transport
TRX7206940,ACC398521,FNB,ATM Withdrawal,31875.71,ZAR,2023-10-23 15:36:03,Pending,Current leader instead door.,,REF585973,Entertainment
TRX3044198,ACC608042,Nedbank,Card Payment,33395.21,ZAR,2023-04-11 07:16:53,Pending,Person station reason behind protect.,Kelley-Blackburn Retail,REF934077,Food & Dining
TRX2505141,ACC820695,Discovery Bank,Deposit,26218.52,ZAR,2024-10-17 04:04:59,Pending,Lose task help plan win car agree.,,REF159011,Food & Dining
TRX3616840,ACC441692,FNB,Withdrawal,25087.04,ZAR,2023-07-14 21:28:43,Pending,Air rate item interview office.,,REF558728,Entertainment
TRX5846727,ACC228494,Standard Bank,Cash Deposit,14999.73,ZAR,2023-08-10 19:13:35,Pending,Much person put him language.,,REF275632,Food & Dining
TRX9040095,ACC545039,ABSA,Cash Deposit,36783.92,ZAR,2023-11-28 09:38:56,Failed,Theory appear forget financial.,,REF107157,Entertainment
TRX8392614,ACC288646,TymeBank,Online Payment,24326.08,ZAR,2024-07-19 07:25:30,Completed,Television build respond me.,Simon Group Grocery,REF964202,Transport
TRX3355354,ACC545044,ABSA,Debit Order,44714.17,ZAR,2023-02-13 02:50:22,Completed,Own water should.,,REF756658,Healthcare
TRX6662344,ACC407897,Capitec,EFT,26959.92,ZAR,2024-03-01 15:13:34,Pending,Those bad trial beyond popular.,,REF979806,Healthcare
TRX9936690,ACC428764,TymeBank,ATM Withdrawal,16785.83,ZAR,2024-02-29 15:15:05,Pending,Director tax sea affect local.,,REF414113,Food & Dining
TRX9023260,ACC821125,Capitec,Card Payment,16003.78,ZAR,2024-07-08 22:32:07,Completed,Could always serious four control.,"Tran, Diaz and Friedman Entertainment",REF333877,Shopping
TRX2019312,ACC511726,FNB,ATM Withdrawal,40842.23,ZAR,2024-10-18 12:44:04,Failed,Support citizen ask often challenge across.,,REF161307,Transport
TRX6520965,ACC580406,Discovery Bank,EFT,16018.96,ZAR,2023-02-23 02:37:27,Pending,Maintain hold add near alone.,,REF625549,Healthcare
TRX4004410,ACC344475,Discovery Bank,Card Payment,40644.77,ZAR,2023-10-03 04:45:41,Failed,Design laugh learn consider from piece.,Taylor Ltd Restaurant,REF280933,Shopping
TRX1277707,ACC929585,TymeBank,Withdrawal,4323.17,ZAR,2024-01-15 03:40:45,Completed,Movie husband ago carry rate down.,,REF512539,Bills & Utilities
TRX9738360,ACC130565,Discovery Bank,ATM Withdrawal,40.06,ZAR,2023-12-06 02:34:26,Completed,Nature recognize experience picture.,,REF237457,Entertainment
TRX4303946,ACC397848,ABSA,Online Payment,13620.21,ZAR,2023-10-03 18:16:42,Completed,Through player alone box instead.,Graham Ltd Entertainment,REF335632,Transport
TRX8616825,ACC412625,ABSA,Debit Order,19821.75,ZAR,2024-10-17 11:54:57,Completed,Nor road himself suffer according window yeah.,,REF140092,Transport
TRX5821954,ACC808638,Nedbank,Withdrawal,22216.74,ZAR,2024-02-04 14:17:32,Failed,Hard member thing together west note.,,REF252104,Food & Dining
TRX7007909,ACC524823,Discovery Bank,Withdrawal,4793.3,ZAR,2023-01-04 13:40:33,Completed,Better forward everyone recognize.,,REF482237,Food & Dining
TRX9783153,ACC795662,Capitec,Debit Order,30359.05,ZAR,2023-06-19 18:20:08,Completed,Management explain still.,,REF474938,Healthcare
TRX4736702,ACC620265,TymeBank,Withdrawal,49329.92,ZAR,2023-07-27 03:48:14,Completed,Simply they road staff month could red.,,REF827992,Shopping
TRX4144192,ACC404371,Standard Bank,Deposit,40712.44,ZAR,2023-06-02 03:36:37,Pending,Open conference fast share.,,REF146526,Shopping
TRX4568005,ACC164635,TymeBank,Deposit,9184.61,ZAR,2024-01-18 21:48:24,Pending,Night admit former ready can.,,REF721500,Transport
TRX9602841,ACC157657,TymeBank,Online Payment,47455.58,ZAR,2023-01-20 06:46:49,Completed,Pressure attorney reveal report trouble.,"Alexander, Shaffer and Walker Grocery",REF561890,Shopping
TRX6042168,ACC197481,Capitec,Deposit,28824.38,ZAR,2024-08-28 04:11:52,Completed,Reduce bar need deal.,,REF272040,Food & Dining
TRX3185687,ACC947766,Nedbank,Withdrawal,23547.16,ZAR,2024-10-04 02:22:20,Completed,Town nature seat return receive professor become.,,REF203958,Transport
TRX8695874,ACC591421,TymeBank,Cash Deposit,5517.48,ZAR,2023-01-03 14:48:13,Completed,Join century somebody mission sea fact water.,,REF323768,Transport
TRX6488747,ACC130250,FNB,Debit Order,29695.44,ZAR,2023-04-06 20:50:02,Pending,Require whether tend north much child smile.,,REF410881,Transport
TRX4860751,ACC976442,Capitec,ATM Withdrawal,12389.77,ZAR,2024-05-01 02:21:14,Completed,Get seek get wind realize.,,REF754824,Food & Dining
TRX3110470,ACC528231,Capitec,Card Payment,42555.66,ZAR,2023-06-15 16:18:34,Completed,Foreign later environmental.,Potts Ltd Entertainment,REF846962,Food & Dining
TRX3801701,ACC332512,TymeBank,Card Payment,1961.63,ZAR,2024-01-08 04:27:10,Completed,Whole body source few. I popular car night.,"Wade, Yang and Le Travel",REF541760,Entertainment
TRX5098898,ACC481621,ABSA,Withdrawal,29211.14,ZAR,2023-10-12 00:46:49,Failed,Window change approach almost citizen investment.,,REF716930,Food & Dining
TRX6309065,ACC900603,Standard Bank,Card Payment,45130.14,ZAR,2024-05-07 07:14:50,Completed,Particular likely relate wear order.,Butler and Sons Grocery,REF297319,Entertainment
TRX4494721,ACC166438,FNB,ATM Withdrawal,22180.15,ZAR,2023-09-28 02:03:53,Failed,Scene on room list great let city.,,REF781540,Transport
TRX5073924,ACC763510,TymeBank,Online Payment,41268.91,ZAR,2023-02-28 10:35:16,Pending,Notice never long never nearly.,"Robertson, Knapp and Horne Grocery",REF620144,Shopping
TRX5638182,ACC749299,Capitec,ATM Withdrawal,8125.54,ZAR,2024-10-22 19:52:22,Completed,Huge lot likely. Tough individual top great.,,REF480608,Food & Dining
TRX6574240,ACC247739,FNB,Withdrawal,26430.58,ZAR,2023-06-01 02:30:35,Completed,House skill on.,,REF242904,Shopping
TRX5235143,ACC716732,FNB,Debit Order,43177.99,ZAR,2023-07-17 01:18:43,Failed,Decide dark media management special also.,,REF499972,Bills & Utilities
TRX8143561,ACC145909,Capitec,Withdrawal,18970.97,ZAR,2024-05-01 08:08:51,Completed,Particular wonder spring play and month security.,,REF273545,Healthcare
TRX4001471,ACC621976,FNB,ATM Withdrawal,49025.88,ZAR,2024-04-17 10:16:07,Completed,Source good medical into onto town.,,REF632446,Entertainment
TRX3141882,ACC873205,TymeBank,ATM Withdrawal,46429.88,ZAR,2024-11-21 22:27:21,Completed,Very experience statement boy.,,REF166474,Entertainment
TRX1834618,ACC459090,FNB,Deposit,2586.65,ZAR,2024-03-10 10:48:05,Failed,Relationship mind guy study run sport allow.,,REF577627,Shopping
TRX2019554,ACC586143,Nedbank,Card Payment,47737.8,ZAR,2024-05-06 16:30:26,Completed,Citizen fire improve wind firm course wind.,"Fernandez, Ward and Chang Retail",REF415744,Healthcare
TRX7723947,ACC167676,Standard Bank,Deposit,13493.0,ZAR,2023-11-15 23:20:33,Completed,Answer over others. Like degree it country year.,,REF113563,Entertainment
TRX4671155,ACC677006,ABSA,EFT,3744.49,ZAR,2023-08-25 05:58:19,Pending,Account camera anything.,,REF453240,Entertainment
TRX3990298,ACC640880,Discovery Bank,EFT,21316.84,ZAR,2023-09-01 15:04:02,Completed,Good office health wide bed ahead scientist.,,REF148259,Shopping
TRX8889900,ACC495167,ABSA,Withdrawal,33162.91,ZAR,2023-07-10 21:01:56,Failed,Whom possible food force writer recently.,,REF296001,Shopping
TRX1544870,ACC268456,ABSA,ATM Withdrawal,34997.11,ZAR,2024-06-17 18:05:53,Completed,Term often it medical try cultural.,,REF104808,Entertainment
TRX5280758,ACC621305,ABSA,Withdrawal,4395.72,ZAR,2023-06-23 12:49:18,Completed,Heavy lawyer federal nothing relationship.,,REF983659,Transport
TRX6752444,ACC316565,Capitec,EFT,15270.43,ZAR,2024-07-20 11:12:29,Completed,Thus agent human film wind make.,,REF285700,Bills & Utilities
TRX1304508,ACC359036,Nedbank,ATM Withdrawal,19656.9,ZAR,2023-04-04 15:42:06,Completed,Myself friend moment born off.,,REF737985,Bills & Utilities
TRX9063047,ACC686273,Discovery Bank,ATM Withdrawal,38334.6,ZAR,2023-12-08 12:09:24,Completed,Take check heart past.,,REF859743,Healthcare
TRX9057050,ACC309574,Capitec,ATM Withdrawal,38876.81,ZAR,2023-07-20 16:19:12,Completed,Should church win thousand nothing through stop.,,REF100931,Food & Dining
TRX8879042,ACC277691,Nedbank,Deposit,16428.23,ZAR,2024-01-15 03:34:53,Completed,Best present growth service drop stand turn hour.,,REF661066,Food & Dining
TRX1350731,ACC209584,Discovery Bank,Cash Deposit,35612.09,ZAR,2023-11-01 14:39:04,Completed,Point accept resource center consider executive.,,REF131409,Food & Dining
TRX7869129,ACC856321,FNB,Card Payment,19205.98,ZAR,2023-05-22 07:46:25,Completed,Response coach there enough even family.,"Molina, Olson and Hoffman Travel",REF701169,Transport
TRX1459761,ACC945357,ABSA,Withdrawal,4602.93,ZAR,2023-03-08 23:06:14,Completed,Child resource moment account agree now side.,,REF427656,Healthcare
TRX1920709,ACC975339,Standard Bank,Card Payment,36311.51,ZAR,2024-06-16 22:34:43,Pending,Realize four nature listen social off sure.,Dawson-Armstrong Entertainment,REF726007,Entertainment
TRX9193125,ACC990448,Nedbank,Cash Deposit,14061.25,ZAR,2023-04-18 01:25:51,Completed,Like may most win involve explain happy.,,REF261662,Food & Dining
TRX1044166,ACC798245,ABSA,Deposit,45654.9,ZAR,2023-04-26 17:03:33,Completed,Record major conference strong.,,REF164799,Food & Dining
TRX6305809,ACC696753,Nedbank,EFT,6645.92,ZAR,2024-01-11 18:57:02,Completed,Newspaper young wall test film peace guy plant.,,REF745640,Bills & Utilities
TRX2310737,ACC491914,Nedbank,EFT,16972.1,ZAR,2024-06-18 02:00:45,Pending,Who door various environmental soon activity.,,REF666807,Entertainment
TRX2366409,ACC483049,Capitec,ATM Withdrawal,2673.31,ZAR,2023-02-16 17:01:18,Failed,Field since six sound line black.,,REF897098,Healthcare
TRX9643755,ACC479859,Discovery Bank,ATM Withdrawal,45279.03,ZAR,2024-01-16 19:54:18,Completed,Cost of down throw.,,REF378738,Food & Dining
TRX3627368,ACC462741,FNB,Deposit,23723.31,ZAR,2023-11-09 13:40:59,Pending,Citizen include occur factor wife necessary side.,,REF337782,Entertainment
TRX4085665,ACC678661,Discovery Bank,Cash Deposit,14962.07,ZAR,2024-01-04 15:01:32,Pending,Training meeting heavy reach parent young.,,REF236029,Entertainment
TRX6968163,ACC481346,TymeBank,EFT,22129.12,ZAR,2023-08-07 03:43:31,Completed,Drug special yourself partner those.,,REF393419,Transport
TRX6414788,ACC529394,ABSA,ATM Withdrawal,20329.09,ZAR,2023-06-22 21:30:44,Failed,People information information wind final.,,REF526301,Bills & Utilities
TRX3451893,ACC657368,TymeBank,Cash Deposit,4508.79,ZAR,2023-08-31 02:47:58,Completed,Teacher trade about sister.,,REF865532,Healthcare
TRX6193601,ACC712088,Capitec,ATM Withdrawal,23864.4,ZAR,2024-03-12 04:14:27,Completed,Cell green off though join.,,REF117614,Shopping
TRX6133391,ACC681176,Standard Bank,EFT,21440.98,ZAR,2024-10-23 14:33:23,Completed,Too attack camera.,,REF229928,Transport
TRX3892437,ACC800335,Discovery Bank,Online Payment,24409.75,ZAR,2024-06-24 00:05:09,Failed,Talk business owner.,Miller-Hubbard Travel,REF218325,Food & Dining
TRX7148072,ACC911075,ABSA,Deposit,5381.13,ZAR,2024-03-24 11:44:33,Pending,Fear kid seem move.,,REF821026,Healthcare
TRX5996359,ACC467480,Capitec,EFT,1413.63,ZAR,2023-04-05 05:04:05,Failed,Social career help listen daughter know.,,REF984334,Healthcare
TRX3343494,ACC903014,FNB,Card Payment,14227.49,ZAR,2024-01-12 07:44:19,Failed,Line billion personal plant.,Stephens PLC Grocery,REF764166,Food & Dining
TRX6167588,ACC172900,FNB,Debit Order,24717.62,ZAR,2023-05-04 17:03:37,Completed,Likely management wear record important oil.,,REF671553,Shopping
TRX7641547,ACC542068,Nedbank,ATM Withdrawal,34502.04,ZAR,2023-04-28 02:29:12,Pending,Describe themselves that fly understand.,,REF595611,Bills & Utilities
TRX7713677,ACC438307,Capitec,Cash Deposit,35565.79,ZAR,2024-03-15 21:55:22,Completed,Hundred these majority meeting lay.,,REF139186,Transport
TRX6950288,ACC851802,TymeBank,Debit Order,44841.38,ZAR,2023-03-16 12:36:35,Completed,Economic raise stuff lay.,,REF495697,Food & Dining
TRX5307684,ACC568947,FNB,Withdrawal,92.58,ZAR,2023-11-09 13:51:44,Completed,Too knowledge oil page wonder hear build forget.,,REF101108,Food & Dining
TRX3646666,ACC154560,Capitec,Deposit,38725.14,ZAR,2023-01-30 07:33:21,Failed,Chair why lawyer represent.,,REF122681,Food & Dining
TRX6571364,ACC132167,Discovery Bank,Withdrawal,49758.84,ZAR,2024-10-03 14:02:50,Completed,Blood born feel edge deal also.,,REF826190,Bills & Utilities
TRX4488124,ACC818888,Nedbank,Deposit,20632.51,ZAR,2023-10-28 14:28:23,Pending,Second job eat form treatment keep green.,,REF993260,Transport
TRX2513351,ACC162719,ABSA,Deposit,18142.88,ZAR,2024-03-28 05:50:59,Completed,Hold relate both with trial chair.,,REF986618,Food & Dining
TRX8182257,ACC444986,Standard Bank,Card Payment,29121.5,ZAR,2023-01-04 08:14:34,Completed,Wait order fly key. Seek everyone you.,Lara-Greer Entertainment,REF915803,Food & Dining
TRX4240777,ACC108966,TymeBank,Withdrawal,18626.0,ZAR,2023-08-04 09:15:30,Completed,Fish source soon. Item among wonder buy.,,REF335084,Entertainment
TRX3149571,ACC644635,Discovery Bank,Online Payment,21937.36,ZAR,2024-10-08 19:51:29,Completed,Or woman trouble miss.,Taylor Ltd Grocery,REF199057,Transport
TRX1064984,ACC496436,Discovery Bank,Deposit,22614.31,ZAR,2023-03-07 23:26:37,Failed,Person benefit something stop follow budget care.,,REF219340,Entertainment
TRX2177565,ACC934922,TymeBank,EFT,27552.33,ZAR,2023-01-03 16:11:08,Completed,And society control. Treatment turn defense.,,REF454682,Healthcare
TRX1243054,ACC837273,Nedbank,Online Payment,6037.48,ZAR,2024-03-08 05:19:08,Failed,Kitchen yes everyone energy share. City care in.,"Lamb, Bryant and Duke Travel",REF457820,Healthcare
TRX1694080,ACC576793,Discovery Bank,Deposit,45608.29,ZAR,2024-01-24 22:23:19,Completed,Offer television cost gas red.,,REF842074,Food & Dining
TRX9187349,ACC132242,ABSA,Cash Deposit,26557.79,ZAR,2023-02-01 00:21:20,Completed,Relate mean nation himself and suffer.,,REF428089,Entertainment
TRX4687026,ACC662075,TymeBank,Cash Deposit,38298.9,ZAR,2023-06-14 07:14:02,Completed,Debate modern poor.,,REF373898,Transport
TRX8734751,ACC385177,Capitec,Cash Deposit,42223.16,ZAR,2023-05-30 18:52:30,Completed,Yes guy should ahead fact.,,REF963723,Transport
TRX5026509,ACC558920,TymeBank,Cash Deposit,49711.56,ZAR,2024-07-05 05:41:27,Completed,Able question rest before do whom while.,,REF865469,Transport
TRX4904565,ACC496667,Nedbank,Withdrawal,5696.35,ZAR,2023-10-09 21:04:43,Pending,If each action else take why meeting.,,REF562192,Bills & Utilities
TRX4095407,ACC270899,Nedbank,Online Payment,6907.35,ZAR,2024-02-01 13:41:56,Completed,From score think management enough.,Kelley PLC Entertainment,REF932292,Healthcare
TRX8369932,ACC833353,Discovery Bank,Debit Order,15510.71,ZAR,2023-12-13 13:54:49,Pending,Dark share for. Property hour themselves.,,REF755987,Food & Dining
TRX2134699,ACC329554,Standard Bank,Online Payment,25865.86,ZAR,2024-03-27 23:01:12,Completed,Bed measure defense nor.,"Jackson, Garcia and Lawson Travel",REF694937,Shopping
